the,and,a,to,I,of,,was,is,for,in,it,with,that,but,on,my,The,have,you,not,they,are,at,this,we,be,had,were,so,as,like,place,or,just,out,from,there,me,their,food,all,very,our,an,one,great,get,good,up,about,if,would,more,when,has,some,which,go,been,what,can,here,really,It,it's,by,They,time,your,no,other,will,also,love,We,service,back,only,-,because,than,even,I'm,little,got,don't,do,too,them,I've,didn't,could,going,This,she,us,much,My,always,class
0.0005755947812739831,0.0004675081813931744,0.0008728542333430317,0.00033534540576794097,0.001038781163434903,0.0,0.0,0.0024691358024691358,0.0,0.0006949270326615705,0.0,0.0008305647840531562,0.0,0.0,0.0010204081632653062,0.001098901098901099,0.0,0.001199040767386091,0.0012836970474967907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00196078431372549,0.0,0.0,0.0,0.00267379679144385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030864197530864196,0.0,0.0,0.0,0.0,0.003278688524590164,0.003367003367003367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005434782608695652,0.00546448087431694,0.0,0.0,0.0,0.0,0.0,0.006097560975609756,0.006134969325153374,0.006134969325153374,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0001918649270913277,0.0,0.0,0.00033534540576794097,0.00034626038781163435,0.00047596382674916705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010204081632653062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015384615384615385,0.0,0.0,0.0,0.0,0.0018484288354898336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029498525073746312,0.0,0.0,0.0030864197530864196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003937007874015748,0.003968253968253968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047169811320754715,0.0,0.0,0.0,0.004975124378109453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006060606060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064516129032258064,1
0.0001918649270913277,0.0002337540906965872,0.0,0.0,0.0013850415512465374,0.0,0.0,0.0,0.0005889281507656066,0.0006949270326615705,0.0,0.0008305647840531562,0.0,0.0,0.0010204081632653062,0.001098901098901099,0.001141552511415525,0.0,0.0012836970474967907,0.0,0.001392757660167131,0.0,0.0,0.001567398119122257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003367003367003367,0.003401360544217687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00423728813559322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005434782608695652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006172839506172839,0.0,0.0,0.006329113924050633,0.012903225806451613,1
0.0011511895625479663,0.0007012622720897616,0.0005819028222286878,0.0006706908115358819,0.0,0.0014278914802475012,0.0,0.0,0.002355712603062426,0.001389854065323141,0.0,0.0,0.002575107296137339,0.0,0.0,0.001098901098901099,0.001141552511415525,0.0,0.0,0.002607561929595828,0.0,0.0,0.0,0.0,0.0,0.001669449081803005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029498525073746312,0.0029498525073746312,0.0029585798816568047,0.0,0.0,0.0,0.0,0.003257328990228013,0.0,0.003278688524590164,0.0,0.003401360544217687,0.003484320557491289,0.0035087719298245615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003968253968253968,0.0,0.0,0.008032128514056224,0.008097165991902834,0.0,0.0,0.0,0.0,0.00423728813559322,0.004310344827586207,0.0,0.0,0.0,0.0,0.0,0.0,0.0049504950495049506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012121212121212121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064516129032258064,1
0.0005755947812739831,0.0002337540906965872,0.0002909514111143439,0.0,0.0006925207756232687,0.0014278914802475012,0.0,0.0014814814814814814,0.0,0.0,0.0,0.0016611295681063123,0.0,0.0,0.0010204081632653062,0.0,0.00228310502283105,0.001199040767386091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036968576709796672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035087719298245615,0.0,0.0,0.0,0.0,0.0,0.007874015748031496,0.0,0.003968253968253968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047169811320754715,0.0,0.004901960784313725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005649717514124294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.004796623177283192,0.002805049088359046,0.004946173988943846,0.0053655264922870555,0.002077562326869806,0.0033317467872441696,0.0,0.0009876543209876543,0.00530035335689046,0.0020847810979847115,0.0021945866861741038,0.0049833887043189366,0.0034334763948497852,0.014044943820224719,0.00510204081632653,0.006593406593406593,0.00228310502283105,0.002398081534772182,0.0038510911424903724,0.003911342894393742,0.004178272980501393,0.004477611940298508,0.006153846153846154,0.004702194357366771,0.003189792663476874,0.00667779632721202,0.008741258741258742,0.005545286506469501,0.0037243947858473,0.005639097744360902,0.00196078431372549,0.00851063829787234,0.0024691358024691358,0.005063291139240506,0.00267379679144385,0.0,0.014245014245014245,0.0,0.0058997050147492625,0.011799410029498525,0.0029585798816568047,0.008875739644970414,0.0,0.003134796238244514,0.0,0.003257328990228013,0.0,0.0,0.010101010101010102,0.0,0.006968641114982578,0.0035087719298245615,0.003745318352059925,0.015037593984962405,0.0038022813688212928,0.003861003861003861,0.011583011583011582,0.0,0.003968253968253968,0.0,0.003968253968253968,0.008,0.004016064257028112,0.004048582995951417,0.004081632653061225,0.008298755186721992,0.0041841004184100415,0.0,0.00423728813559322,0.004310344827586207,0.0,0.004608294930875576,0.0,0.0047169811320754715,0.0,0.0,0.0049504950495049506,0.0,0.01,0.0,0.0,0.020942408376963352,0.02127659574468085,0.010869565217391304,0.010869565217391304,0.00546448087431694,0.011049723756906077,0.005555555555555556,0.005649717514124294,0.0,0.0,0.0,0.012269938650306749,0.012269938650306749,0.0,0.0,0.00625,0.012578616352201259,0.0,0.0,1
0.010552570990023024,0.007246376811594203,0.006400931044515566,0.004359490274983233,0.003808864265927978,0.010947168015230843,0.0,0.009876543209876543,0.0035335689045936395,0.001389854065323141,0.0036576444769568397,0.006644518272425249,0.01888412017167382,0.00749063670411985,0.007142857142857143,0.01098901098901099,0.003424657534246575,0.009592326139088728,0.005134788189987163,0.0,0.005571030640668524,0.0,0.0,0.007836990595611285,0.007974481658692184,0.02003338898163606,0.006993006993006993,0.009242144177449169,0.01675977653631285,0.005639097744360902,0.00392156862745098,0.002127659574468085,0.0,0.0,0.00267379679144385,0.005494505494505495,0.002849002849002849,0.0029069767441860465,0.0,0.0,0.0029585798816568047,0.011834319526627219,0.0030864197530864196,0.012539184952978056,0.0031545741324921135,0.006514657980456026,0.006535947712418301,0.006557377049180328,0.0,0.01020408163265306,0.006968641114982578,0.0,0.0149812734082397,0.007518796992481203,0.0,0.003861003861003861,0.003861003861003861,0.003937007874015748,0.007936507936507936,0.007936507936507936,0.0,0.0,0.0,0.0,0.00816326530612245,0.004149377593360996,0.008368200836820083,0.0,0.00847457627118644,0.008620689655172414,0.00909090909090909,0.0,0.0,0.0,0.0,0.0196078431372549,0.0,0.004975124378109453,0.005,0.005,0.0,0.005235602094240838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005917159763313609,0.006060606060606061,0.018292682926829267,0.006134969325153374,0.0,0.012269938650306749,0.0,0.0125,0.0,0.0,0.0,1
0.003837298541826554,0.0021037868162692847,0.007273785277858598,0.004359490274983233,0.00554016620498615,0.005235602094240838,0.0,0.003950617283950617,0.0005889281507656066,0.0020847810979847115,0.008778346744696415,0.005813953488372093,0.0008583690987124463,0.0028089887640449437,0.006122448979591836,0.007692307692307693,0.0045662100456621,0.004796163069544364,0.0025673940949935813,0.002607561929595828,0.001392757660167131,0.0,0.003076923076923077,0.001567398119122257,0.006379585326953748,0.005008347245409015,0.0017482517482517483,0.0036968576709796672,0.0,0.007518796992481203,0.00980392156862745,0.010638297872340425,0.0,0.005063291139240506,0.0,0.0027472527472527475,0.002849002849002849,0.0,0.0058997050147492625,0.0,0.0,0.0,0.0,0.003134796238244514,0.006309148264984227,0.013029315960912053,0.0,0.003278688524590164,0.013468013468013467,0.003401360544217687,0.003484320557491289,0.0035087719298245615,0.003745318352059925,0.007518796992481203,0.0038022813688212928,0.015444015444015444,0.0,0.003937007874015748,0.0,0.003968253968253968,0.0,0.004,0.0,0.0,0.004081632653061225,0.0,0.02510460251046025,0.0,0.0,0.004310344827586207,0.0,0.004608294930875576,0.0,0.0047169811320754715,0.0,0.0,0.0,0.004975124378109453,0.005,0.01,0.005,0.005235602094240838,0.005319148936170213,0.010869565217391304,0.016304347826086956,0.0,0.0055248618784530384,0.005555555555555556,0.0,0.005917159763313609,0.006060606060606061,0.0,0.0,0.0,0.0,0.0,0.00625,0.006289308176100629,0.0,0.0,0
0.005180353031465848,0.005610098176718092,0.007273785277858598,0.003688799463447351,0.001038781163434903,0.00951927653498334,0.0,0.005432098765432099,0.002355712603062426,0.006949270326615705,0.0036576444769568397,0.0033222591362126247,0.011158798283261802,0.0046816479400749065,0.00510204081632653,0.004395604395604396,0.0,0.009592326139088728,0.0025673940949935813,0.0,0.004178272980501393,0.0014925373134328358,0.0015384615384615385,0.001567398119122257,0.007974481658692184,0.00667779632721202,0.0034965034965034965,0.0,0.00931098696461825,0.0,0.00392156862745098,0.0,0.0049382716049382715,0.0,0.00267379679144385,0.005494505494505495,0.002849002849002849,0.0,0.0,0.0029498525073746312,0.0029585798816568047,0.0,0.006172839506172839,0.01567398119122257,0.0031545741324921135,0.003257328990228013,0.0032679738562091504,0.0,0.0,0.003401360544217687,0.0,0.0,0.003745318352059925,0.007518796992481203,0.0,0.007722007722007722,0.007722007722007722,0.0,0.0,0.003968253968253968,0.0,0.0,0.0,0.0,0.0,0.0,0.008368200836820083,0.0,0.01694915254237288,0.0,0.00909090909090909,0.0,0.0,0.0,0.0,0.004901960784313725,0.0,0.004975124378109453,0.005,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.0,0.0,0.0,0.02824858757062147,0.0,0.006060606060606061,0.0,0.0,0.0,0.006134969325153374,0.006172839506172839,0.0125,0.006289308176100629,0.006329113924050633,0.012903225806451613,1
0.001343054489639294,0.0011687704534829358,0.0011638056444573757,0.001006036217303823,0.002077562326869806,0.0038077106139933364,0.0,0.0,0.002355712603062426,0.001389854065323141,0.002926115581565472,0.0033222591362126247,0.0008583690987124463,0.0009363295880149813,0.0010204081632653062,0.0032967032967032967,0.001141552511415525,0.0,0.0038510911424903724,0.002607561929595828,0.0,0.0,0.0,0.001567398119122257,0.0,0.0,0.005244755244755245,0.0,0.0,0.0018796992481203006,0.0,0.002127659574468085,0.0,0.0,0.0,0.0,0.0,0.0029069767441860465,0.0,0.0,0.0,0.0029585798816568047,0.0,0.0,0.0,0.003257328990228013,0.0,0.0,0.0,0.0,0.003484320557491289,0.0035087719298245615,0.003745318352059925,0.0,0.0,0.0,0.011583011583011582,0.0,0.0,0.0,0.0,0.0,0.004016064257028112,0.0,0.0,0.0,0.0041841004184100415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049504950495049506,0.0,0.005,0.0,0.0,0.0,0.0,0.005434782608695652,0.0,0.0,0.0,0.0,0.0,0.005917159763313609,0.0,0.006097560975609756,0.006134969325153374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.005755947812739831,0.0070126227208976155,0.005819028222286878,0.00335345405767941,0.0006925207756232687,0.006187529747739172,0.0009666505558240696,0.0044444444444444444,0.002355712603062426,0.005559416261292564,0.0043891733723482075,0.0008305647840531562,0.0068669527896995704,0.0018726591760299626,0.0020408163265306124,0.00989010989010989,0.001141552511415525,0.001199040767386091,0.0012836970474967907,0.0,0.0,0.0014925373134328358,0.0015384615384615385,0.001567398119122257,0.003189792663476874,0.01001669449081803,0.005244755244755245,0.0018484288354898336,0.0111731843575419,0.0,0.00392156862745098,0.0,0.0049382716049382715,0.0,0.0,0.0027472527472527475,0.008547008547008548,0.0,0.0,0.0058997050147492625,0.005917159763313609,0.0029585798816568047,0.0,0.003134796238244514,0.0031545741324921135,0.003257328990228013,0.00980392156862745,0.0,0.0,0.0,0.006968641114982578,0.0,0.0,0.0,0.0,0.003861003861003861,0.007722007722007722,0.01968503937007874,0.0,0.003968253968253968,0.003968253968253968,0.0,0.0,0.0,0.004081632653061225,0.004149377593360996,0.0,0.0,0.0,0.0,0.0,0.009216589861751152,0.009389671361502348,0.009433962264150943,0.0,0.014705882352941176,0.0049504950495049506,0.004975124378109453,0.005,0.015,0.0,0.0,0.0,0.0,0.005434782608695652,0.0,0.0,0.0,0.005649717514124294,0.0,0.0,0.0,0.006134969325153374,0.006134969325153374,0.0,0.0,0.0125,0.0,0.0,0.0064516129032258064,1
0.00825019186492709,0.0035063113604488078,0.0034914169333721268,0.005700871898054996,0.00554016620498615,0.006663493574488339,0.002416626389560174,0.0019753086419753087,0.002944640753828033,0.004864489228630994,0.008778346744696415,0.005813953488372093,0.0068669527896995704,0.008426966292134831,0.003061224489795918,0.004395604395604396,0.00228310502283105,0.007194244604316547,0.0012836970474967907,0.002607561929595828,0.006963788300835654,0.0014925373134328358,0.0015384615384615385,0.006269592476489028,0.0,0.00333889816360601,0.005244755244755245,0.011090573012939002,0.0074487895716946,0.0018796992481203006,0.01568627450980392,0.002127659574468085,0.0049382716049382715,0.012658227848101266,0.0,0.0027472527472527475,0.008547008547008548,0.005813953488372093,0.0058997050147492625,0.0,0.0029585798816568047,0.008875739644970414,0.0,0.012539184952978056,0.006309148264984227,0.003257328990228013,0.00980392156862745,0.003278688524590164,0.0,0.01020408163265306,0.0,0.0,0.00749063670411985,0.0037593984962406013,0.0076045627376425855,0.015444015444015444,0.003861003861003861,0.007874015748031496,0.007936507936507936,0.011904761904761904,0.015873015873015872,0.0,0.0,0.0,0.004081632653061225,0.0,0.008368200836820083,0.0,0.00847457627118644,0.004310344827586207,0.004545454545454545,0.004608294930875576,0.0,0.0,0.0,0.004901960784313725,0.0,0.004975124378109453,0.005,0.01,0.0,0.005235602094240838,0.005319148936170213,0.0,0.0,0.0,0.0055248618784530384,0.005555555555555556,0.0,0.0,0.0,0.0,0.006134969325153374,0.0,0.0,0.0,0.00625,0.006289308176100629,0.006329113924050633,0.0064516129032258064,1
0.007099002302379125,0.005376344086021506,0.005819028222286878,0.006371562709590879,0.004155124653739612,0.006187529747739172,0.0,0.0014814814814814814,0.0076560659599528855,0.002779708130646282,0.0043891733723482075,0.0024916943521594683,0.005150214592274678,0.00749063670411985,0.006122448979591836,0.004395604395604396,0.0,0.004796163069544364,0.0038510911424903724,0.020860495436766623,0.0,0.004477611940298508,0.012307692307692308,0.012539184952978056,0.007974481658692184,0.005008347245409015,0.017482517482517484,0.0,0.00186219739292365,0.0037593984962406013,0.00784313725490196,0.006382978723404255,0.0024691358024691358,0.005063291139240506,0.0053475935828877,0.01098901098901099,0.011396011396011397,0.005813953488372093,0.0,0.0029498525073746312,0.008875739644970414,0.0029585798816568047,0.006172839506172839,0.003134796238244514,0.0031545741324921135,0.009771986970684038,0.0,0.009836065573770493,0.0,0.0,0.0,0.007017543859649123,0.0149812734082397,0.011278195488721804,0.0076045627376425855,0.015444015444015444,0.0,0.0,0.007936507936507936,0.0,0.01984126984126984,0.008,0.0,0.0,0.00816326530612245,0.0,0.008368200836820083,0.00423728813559322,0.00847457627118644,0.017241379310344827,0.004545454545454545,0.0,0.009389671361502348,0.0,0.0,0.0,0.009900990099009901,0.0,0.005,0.0,0.0,0.010471204188481676,0.010638297872340425,0.0,0.0,0.0,0.0055248618784530384,0.005555555555555556,0.0,0.005917159763313609,0.006060606060606061,0.0,0.0,0.006134969325153374,0.0,0.0,0.0,0.0,0.0,0.0,1
0.005755947812739831,0.005142589995324918,0.004946173988943846,0.004359490274983233,0.0013850415512465374,0.007139457401237506,0.0,0.006419753086419753,0.002355712603062426,0.0020847810979847115,0.0021945866861741038,0.008305647840531562,0.010300429184549357,0.0046816479400749065,0.0010204081632653062,0.004395604395604396,0.0,0.005995203836930456,0.0038510911424903724,0.002607561929595828,0.0,0.004477611940298508,0.0,0.007836990595611285,0.001594896331738437,0.001669449081803005,0.01048951048951049,0.009242144177449169,0.0074487895716946,0.0,0.00196078431372549,0.006382978723404255,0.0049382716049382715,0.007594936708860759,0.0053475935828877,0.0027472527472527475,0.008547008547008548,0.00872093023255814,0.0029498525073746312,0.0029498525073746312,0.0029585798816568047,0.005917159763313609,0.006172839506172839,0.009404388714733543,0.006309148264984227,0.003257328990228013,0.0,0.003278688524590164,0.0,0.01020408163265306,0.0,0.0,0.0,0.0037593984962406013,0.0,0.007722007722007722,0.003861003861003861,0.0,0.0,0.007936507936507936,0.0,0.0,0.0,0.004048582995951417,0.02040816326530612,0.0,0.0041841004184100415,0.00423728813559322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.005235602094240838,0.005319148936170213,0.0,0.005434782608695652,0.0,0.011049723756906077,0.005555555555555556,0.005649717514124294,0.0,0.006060606060606061,0.006097560975609756,0.0,0.006134969325153374,0.012269938650306749,0.0,0.0,0.012578616352201259,0.006329113924050633,0.0,0
0.005564082885648503,0.004908835904628331,0.005819028222286878,0.004694835680751174,0.0013850415512465374,0.00809138505473584,0.0,0.0009876543209876543,0.00530035335689046,0.001389854065323141,0.006583760058522311,0.006644518272425249,0.004291845493562232,0.010299625468164793,0.0010204081632653062,0.002197802197802198,0.0,0.008393285371702638,0.0038510911424903724,0.00651890482398957,0.002785515320334262,0.004477611940298508,0.003076923076923077,0.004702194357366771,0.003189792663476874,0.0,0.01048951048951049,0.0,0.0,0.0018796992481203006,0.00196078431372549,0.01276595744680851,0.012345679012345678,0.005063291139240506,0.0053475935828877,0.0027472527472527475,0.005698005698005698,0.0,0.0,0.008849557522123894,0.0029585798816568047,0.005917159763313609,0.0,0.0,0.0031545741324921135,0.006514657980456026,0.0,0.006557377049180328,0.006734006734006734,0.003401360544217687,0.003484320557491289,0.0,0.003745318352059925,0.007518796992481203,0.0,0.003861003861003861,0.015444015444015444,0.0,0.003968253968253968,0.003968253968253968,0.01984126984126984,0.012,0.0,0.004048582995951417,0.00816326530612245,0.012448132780082987,0.008368200836820083,0.00423728813559322,0.00423728813559322,0.0,0.0,0.0,0.0,0.0047169811320754715,0.0048543689320388345,0.0,0.0,0.004975124378109453,0.01,0.0,0.0,0.005235602094240838,0.010638297872340425,0.0,0.0,0.0,0.0055248618784530384,0.011111111111111112,0.005649717514124294,0.0,0.0,0.006097560975609756,0.018404907975460124,0.0,0.0,0.0,0.0,0.006289308176100629,0.0,0.0,1
0.005180353031465848,0.004908835904628331,0.006109979633401222,0.0030181086519114686,0.0034626038781163434,0.007139457401237506,0.002416626389560174,0.0049382716049382715,0.002355712603062426,0.0034746351633078527,0.005120702267739576,0.0049833887043189366,0.014592274678111588,0.003745318352059925,0.0010204081632653062,0.001098901098901099,0.003424657534246575,0.011990407673860911,0.0012836970474967907,0.003911342894393742,0.004178272980501393,0.0,0.0,0.004702194357366771,0.001594896331738437,0.00667779632721202,0.0017482517482517483,0.005545286506469501,0.0111731843575419,0.0037593984962406013,0.00392156862745098,0.0,0.0,0.005063291139240506,0.00267379679144385,0.0027472527472527475,0.002849002849002849,0.005813953488372093,0.0029498525073746312,0.0,0.0029585798816568047,0.0029585798816568047,0.0,0.006269592476489028,0.0031545741324921135,0.0,0.006535947712418301,0.0,0.0,0.0,0.0,0.0,0.011235955056179775,0.0037593984962406013,0.0,0.0,0.011583011583011582,0.011811023622047244,0.0,0.0,0.0,0.0,0.0,0.004048582995951417,0.004081632653061225,0.0,0.0,0.0,0.012711864406779662,0.004310344827586207,0.0,0.0,0.004694835680751174,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.010471204188481676,0.0,0.005434782608695652,0.010869565217391304,0.00546448087431694,0.0,0.0,0.0,0.005917159763313609,0.006060606060606061,0.0,0.0,0.0,0.0,0.0,0.00625,0.0,0.006329113924050633,0.0,1
0.007866462010744436,0.006311360448807854,0.0023276112889147513,0.0053655264922870555,0.0034626038781163434,0.00475963826749167,0.0004833252779120348,0.006419753086419753,0.004122497055359246,0.0034746351633078527,0.005120702267739576,0.0033222591362126247,0.008583690987124463,0.0009363295880149813,0.006122448979591836,0.004395604395604396,0.003424657534246575,0.007194244604316547,0.005134788189987163,0.002607561929595828,0.002785515320334262,0.0014925373134328358,0.007692307692307693,0.001567398119122257,0.004784688995215311,0.005008347245409015,0.005244755244755245,0.0,0.0037243947858473,0.0037593984962406013,0.00784313725490196,0.0,0.0024691358024691358,0.0,0.0053475935828877,0.005494505494505495,0.005698005698005698,0.0,0.0,0.0,0.005917159763313609,0.0029585798816568047,0.0,0.003134796238244514,0.006309148264984227,0.003257328990228013,0.006535947712418301,0.003278688524590164,0.0,0.003401360544217687,0.0,0.0035087719298245615,0.011235955056179775,0.011278195488721804,0.0,0.003861003861003861,0.007722007722007722,0.015748031496062992,0.0,0.0,0.007936507936507936,0.004,0.0,0.0,0.004081632653061225,0.0,0.012552301255230125,0.00423728813559322,0.00423728813559322,0.0,0.0,0.0,0.0,0.0,0.009708737864077669,0.00980392156862745,0.0049504950495049506,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.005434782608695652,0.0,0.0,0.005555555555555556,0.011299435028248588,0.0,0.0,0.006097560975609756,0.0,0.0,0.0,0.0,0.0,0.006289308176100629,0.006329113924050633,0.0064516129032258064,1
0.004604758250191865,0.006778868630201029,0.004946173988943846,0.0030181086519114686,0.001038781163434903,0.006663493574488339,0.0004833252779120348,0.0014814814814814814,0.0076560659599528855,0.006949270326615705,0.0036576444769568397,0.0033222591362126247,0.006008583690987125,0.0028089887640449437,0.00510204081632653,0.007692307692307693,0.0,0.002398081534772182,0.0025673940949935813,0.011734028683181226,0.004178272980501393,0.0014925373134328358,0.007692307692307693,0.004702194357366771,0.001594896331738437,0.00333889816360601,0.0017482517482517483,0.0,0.0,0.0,0.01764705882352941,0.0,0.0024691358024691358,0.005063291139240506,0.00267379679144385,0.0027472527472527475,0.008547008547008548,0.0029069767441860465,0.0,0.0029498525073746312,0.0,0.005917159763313609,0.0030864197530864196,0.009404388714733543,0.0,0.003257328990228013,0.006535947712418301,0.0,0.003367003367003367,0.013605442176870748,0.0,0.010526315789473684,0.003745318352059925,0.007518796992481203,0.0038022813688212928,0.0,0.011583011583011582,0.003937007874015748,0.003968253968253968,0.0,0.007936507936507936,0.004,0.004016064257028112,0.0,0.0,0.0,0.0041841004184100415,0.0,0.0,0.021551724137931036,0.0,0.0,0.009389671361502348,0.0,0.0,0.004901960784313725,0.0049504950495049506,0.0,0.0,0.0,0.005,0.005235602094240838,0.0,0.0,0.010869565217391304,0.0,0.0,0.0,0.0,0.005917159763313609,0.0,0.0,0.012269938650306749,0.0,0.006134969325153374,0.0,0.00625,0.006289308176100629,0.0,0.0,1
0.0001918649270913277,0.0007012622720897616,0.0,0.00033534540576794097,0.0,0.00047596382674916705,0.0,0.0,0.0,0.0,0.0,0.0,0.0008583690987124463,0.0,0.0,0.0,0.0,0.001199040767386091,0.0,0.001303780964797914,0.0,0.0029850746268656717,0.0015384615384615385,0.001567398119122257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003401360544217687,0.006968641114982578,0.007017543859649123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004608294930875576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055248618784530384,0.0,0.005649717514124294,0.0,0.006060606060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0024942440521872602,0.0021037868162692847,0.0011638056444573757,0.0030181086519114686,0.0031163434903047093,0.0028557829604950024,0.0,0.0004938271604938272,0.0035335689045936395,0.0,0.006583760058522311,0.0016611295681063123,0.002575107296137339,0.0009363295880149813,0.0020408163265306124,0.001098901098901099,0.001141552511415525,0.001199040767386091,0.005134788189987163,0.001303780964797914,0.0,0.0,0.0015384615384615385,0.0,0.004784688995215311,0.0,0.005244755244755245,0.0,0.00186219739292365,0.0,0.00392156862745098,0.0,0.0,0.0,0.00267379679144385,0.0,0.005698005698005698,0.0029069767441860465,0.0,0.0,0.005917159763313609,0.0029585798816568047,0.0,0.0,0.012618296529968454,0.0,0.0,0.0,0.0,0.003401360544217687,0.0,0.0035087719298245615,0.003745318352059925,0.007518796992481203,0.0,0.007722007722007722,0.011583011583011582,0.0,0.0,0.007936507936507936,0.011904761904761904,0.004,0.0,0.0,0.0,0.004149377593360996,0.0,0.0,0.00423728813559322,0.0,0.00909090909090909,0.0,0.0,0.0,0.0,0.0,0.0049504950495049506,0.004975124378109453,0.0,0.0,0.005,0.010471204188481676,0.0,0.005434782608695652,0.0,0.0,0.0,0.0,0.0,0.0,0.006060606060606061,0.0,0.0,0.006134969325153374,0.0,0.0,0.0,0.006289308176100629,0.0,0.0,0
0.0003837298541826554,0.0002337540906965872,0.0002909514111143439,0.00033534540576794097,0.00034626038781163435,0.0,0.0,0.0,0.0,0.0006949270326615705,0.0,0.0016611295681063123,0.0008583690987124463,0.0009363295880149813,0.0,0.0,0.0,0.0,0.0025673940949935813,0.002607561929595828,0.001392757660167131,0.0014925373134328358,0.0,0.003134796238244514,0.001594896331738437,0.0,0.0,0.0018484288354898336,0.0,0.0,0.0,0.0,0.0024691358024691358,0.002531645569620253,0.0,0.0,0.0,0.0029069767441860465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003861003861003861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004694835680751174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006289308176100629,0.0,0.0,1
